name,address,type
Goodwill Central Coast- Bookstore,815 Soquel Ave,Book store
Moe's Books,2476 Telegraph Ave,Book store
Savers,4950 Almaden Expy #20,Thrift store
"Go! Calendars, Toys & Games","Space R045Z by De Masque, 925 A Blossom Hill Rd",Book store
Goodwill of Silicon Valley,1125 S De Anza Blvd,Donations center
Staples,20830 Stevens Creek Blvd,Office supply store
Savers,875 Main St,Thrift store
Jiffy Lube,19480 Stevens Creek Blvd,Oil change service
Learning Express,"The Marketplace Shopping Center, 136 Market Pl",Book store
Amy's Hallmark Shop,110 El Paseo de Saratoga,Greeting card shop
Savers,7117 Regional St,Thrift store
Goodwill of Silicon Valley,5285 Prospect Rd,Donations center
Michael's Hallmark Shop,1219 S Mary Ave,Greeting card shop
Learning Express,1600 Saratoga Ave Suite 423A,Toy store
FYE,1 Sun Valley Mall D123,Book store
Learning Express Toys,781 E El Camino Real #200,Toy store
Gloria's Hallmark Shop,"Mervyn's Plaza, 2064 El Camino Real",Greeting card shop
Goodwill of Silicon Valley,151 E Washington Ave,Donations center
Goodwill of Silicon Valley Donation Center,3510 Homestead Rd,Donations center
Staples,500 E Hamilton Ave,Office supply store
Go! Calendars,2855 Stevens Creek Blvd,Office supply store
Tiffany & Co.,2855 Stevens Creek Blvd,Jewelry store
Montblanc Boutique Santa Clara,2855 Stevens Creek Blvd Suite 1391,Jeweler
Jiffy Lube,999 W El Camino Real,Oil change service
Jiffy Lube,1141 W El Camino Real,Oil change service
Jiffy Lube,1387 Camden Ave,Oil change service
Staples,760 Newhall Dr,Office supply store
SPENCER GIFTS,"925a Blossom Hill Road Y10, Westfield, Oakridge",Gift shop
Spencer's,158 Great Mall Dr,Gift shop
Staples,627 E Calaveras Blvd,Office supply store
Tiffany & Co.,149 Stanford Shopping Center,Jewelry store
Victoria's Secret & PINK,660 Stanford Shopping Center,Lingerie store
Staples,700 El Camino Real,Office supply store
Hobby Lobby,990 Cochrane Plaza,Craft store
Spencer Gifts,5902 Mowry Ave #1215,Gift shop
Spencer's,34720 Alvarado-Niles Rd,Indian grocery store
Hobby Lobby,7050 Amador Plaza Rd,Craft store
Victoria's Secret & PINK,60 31st Ave #400,Lingerie store
Costco Bakery,220 Sylvania Ave,Bakery
Camping World of San Martin - Parts & Accessories,13575 Sycamore Ave,RV supply store
velofix East Bay,,Bicycle repair shop
Strand Book Store,828 Broadway,Book store
Victoria's Secret,"2345 Stoneridge Mall Drive, D207",Lingerie store
Barnes & Noble Booksellers Westgate,1600 Saratoga Ave #211,Book store
