name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
The Ridge Steakhouse,"310 Saddle River Rd, Monsey, NY 10952",Steak,Monsey,"Classic steaks & Japanese sushi offered in a stylish, upscale bistro with a warm vibe.",http://www.ridgesteakhouse.com/,http://www.ridgesteakhouse.com/menu/,,http://www.ridgesteakhouse.com/contact-us/,,Contact,1,NY,10952,restaurant
Say Cheese Express Kosher Pizza,"329 NY-59, Monsey, NY 10952",Pizza,Monsey,,https://www.saycheesekosher.com/,https://www.saycheesekosher.com/order-online,,https://saycheesekosher.com/contact/,,Contact,1,NY,10952,restaurant
Pita Land Chai,"408 NY-59, Airmont, NY 10952",Pizza,Airmont,,https://www.pitalandmonsey.com/,,,https://www.pitalandmonsey.com/contact,,CONTACT,1,NY,10952,restaurant
Jumbo,"191 NY-59, Suffern, NY 10901",Chinese,Suffern,,http://www.jumbosuffern.com/,http://www.jumbosuffern.com/menu,,https://www.jumbosuffern.com/contact,,Contact,1,NY,10901,restaurant
Overseas Asian Bistro,"191 NY-59, Suffern, NY 10901",Asian,Suffern,,https://overseasasianbistro.com/,,,https://overseasasianbistro.com/#contact,,Contact Us,1,NY,10901,restaurant
Le Brick,"250 NY-59, Suffern, NY 10901",Kosher,Suffern,,https://lebrickrestaurant.com/,https://lebrickrestaurant.com/menu,,https://lebrickrestaurant.com/#contact,,Contact,1,NY,10901,restaurant
Popinsanity Gourmet Popcorn,"296 NY-59, Airmont, NY 10901",Popcorn store,Airmont,,https://popinsanity.com/,,,https://popinsanity.com/contact/,,Contact Us,1,NY,10901,restaurant
Bagel Boys Cafe,"9 N Airmont Rd, Airmont, NY 10901",Cafe,Airmont,"Old-fashioned, family-owned counter-serve deli known for bagels, breakfast sandwiches & baked goods.",http://bagelboyscafe.co/,https://www.bagelboyscafe.co/menu,,https://www.bagelboyscafe.co/contact,,Contact,1,NY,10901,restaurant
LA PIZZERIA,"421 NY-59, Monsey, NY 10952",Pizza,Monsey,,http://www.monseypizza.com/,http://www.monseypizza.com/,,https://www.monseypizza.com/contact,,Contact,1,NY,10952,restaurant
Monsey Kosher Take Out,"46 Main St, Monsey, NY 10952",Kosher,Monsey,,http://www.monseytakeout.com/,,,http://www.monseytakeout.com/contact-us.html,,CONTACT US / DIRECTIONS,1,NY,10952,restaurant
Sheli's in the Square,"59 NY-59, Monsey, NY 10952",Kosher,Monsey,,http://shelispizza.com/,http://shelispizza.com/img/menu.pdf,,http://shelispizza.com/#Contact,,Contact,1,NY,10952,restaurant
Nussy's Cuisine,"41 Main St C, Monsey, NY 10952",Sandwich,Monsey,,http://www.nussyscuisine.com/,http://www.nussyscuisine.com/order-online/,,http://www.nussyscuisine.com/#contact-section,,Contact Us,1,NY,10952,restaurant
Barcelona RestaurantWine Bar,"1192 Western Ave, Albany, NY 12203",Spanish,Albany,Spanish-Italian cooking & wines are the focus at this intimate eatery with a quaint bar & terrace.,http://www.barcelona-albany.com/,http://places.singleplatform.com/barcelona-restaurant/menu?ref=google,,http://www.barcelona-albany.com/contact-us/,,Contact Us,1,NY,12203,restaurant
Grappa '72,"818 Central Ave, Albany, NY 12206",Italian,Albany,"Elegant eatery, tucked away in a strip mall, featuring classic Italian fare, music & grappa.",http://grappa72.com/,http://www.grappa72.com/menu/,,http://www.grappa72.com/contact/,,Contact,1,NY,12206,restaurant
39 Problems,"41 N Main St, Albion, NY 14411",Restaurant,Albion,,https://39problems.com/,http://www.39problems.com/menu,,"http://maps.google.com/?q=41-43 North Main Street, Albion, NY 14411",,,1,NY,14411,restaurant
DeerDoneRight,"14444 E Bacon Rd, Albion, NY 14411",Restaurant,Albion,,http://www.deerdoneright.com/,,,http://www.deerdoneright.com/p/contact.html,,Contact Us,1,NY,14411,restaurant
LaPaloma Pizzeria,"13268 Broadway, Alden, NY 14004",Pizza Takeout,Alden,,http://www.lapalomapizza.com/,http://lapalomapizza.com/menu,,https://www.lapalomapizza.com/contact-us/,,Contact Us,1,NY,14004,restaurant
GDI Countryside Inn,"2049 Sandridge Rd, Alden, NY 14004",Restaurant,Alden,,http://www.gdicountrysideinn.com/,,,http://www.gdicountrysideinn.com/contact.php,,,1,NY,14004,restaurant
Black Water Tavern & Tap,"12443 Broadway, Alden, NY 14004",Restaurant,Alden,,http://www.blackwatertavernandtap.com/,http://places.singleplatform.com/black-water-tavern--tap/menu?ref=google,,http://www.blackwatertavernandtap.com/contact-us,,"
      Contact Us
    ",1,NY,14004,restaurant
Fusion on Main,"115 W Main St, Allegany, NY 14706",Restaurant,Allegany,,https://fusion115main.com/,,,https://fusion115main.com/contact-us,,Contact Us,1,NY,14706,restaurant
Mangia 20,"71 W Main St, Allegany, NY 14706",Pizza,Allegany,,http://mangiapizzaallegany.com/,,,http://mangiapizzaallegany.com/contact-us,," CONTACT US

",1,NY,14706,restaurant
Randy's Up The River,"3767 9 Mile Rd, Allegany, NY 14706",Bar,Allegany,,http://www.randysuptheriver.com/,http://www.randysuptheriver.com/kitchen.html,,http://www.randysuptheriver.com/contact.html,,Contact,1,NY,14706,restaurant
Woodside Tavern on the Range,"3319 W River Rd, Olean, NY 14760",American,Olean,,http://www.woodsidetavern.com/,,,https://www.woodsidetavern.com/contact-reservations,,Contact & Reservations,1,NY,14760,restaurant
Tasta Pizza,"1521 W State St, Olean, NY 14760",Pizza,Olean,"Tray pies, subs & baked chicken wings star at this veteran pizza place with mini-golf since 1970.",http://www.tastapizzaolean.com/,,,http://www.tastapizzaolean.com/contact,," CONTACT US

",1,NY,14760,restaurant
Union Tea Cafe,"301 N Union St, Olean, NY 14760",Restaurant,Olean,,http://www.unionteacafe.com/,https://static1.squarespace.com/static/57d950eeb3db2b7ba1c644d2/t/59f9f8be71c10b6fdc15a149/1509554376444/TV+Menu+%281%29.pdf,,http://www.unionteacafe.com/contact,,Contact,1,NY,14760,restaurant
Century Manor Grillhouse,"401 E State St, Olean, NY 14760",Steak,Olean,,http://www.thecenturymanor.com/,http://www.thecenturymanor.com/menu.html,,http://www.thecenturymanor.com/contact-us.html,,Contact Us,1,NY,14760,restaurant
El Sombrero,"315 N Union St, Olean, NY 14760",Mexican,Olean,,http://www.elsombreroolean.com/,,,http://www.elsombreroolean.com/contact-us,," CONTACT US

",1,NY,14760,restaurant
Green Acres Cafe,"133 N Union St, Olean, NY 14760",Breakfast,Olean,,http://www.greenacrescafeolean.com/,,,http://www.greenacrescafeolean.com/contact-us,," CONTACT US
",1,NY,14760,restaurant
Jak's Burger Shak,"720 Wayne St, Olean, NY 14760",Restaurant,Olean,,https://jaksburgershak.weebly.com/,,,https://jaksburgershak.weebly.com/contact.html,,"
										Contact
									",1,NY,14760,restaurant
The Old Library Restaurant,"116 S Union St, Olean, NY 14760",Restaurant,Olean,,http://www.theoldlibraryofolean.com/,https://www.theoldlibraryofolean.com/menus,,https://www.theoldlibraryofolean.com,,CONTACT & LOCATION,1,NY,14760,restaurant
A J Subs Pizza & Grill,"1103 W State St, Olean, NY 14760",Pizza,Olean,,http://www.ajssubs.com/,,,http://www.ajssubs.com/contact-us.html,,Contact Us,1,NY,14760,restaurant
Mickey's,"629 E State St, Olean, NY 14760",Steak,Olean,,http://www.mickeysolean.com/,,,http://www.mickeysolean.com/#footer,,Contact,1,NY,14760,restaurant
Phovana,"1574 Eggert Rd, Buffalo, NY 14226",Vietnamese,Buffalo,,https://phovana.weebly.com/,https://phovana.weebly.com/menu.html,,https://phovana.weebly.com/contact.html,,"
				Contact
			",1,NY,14226,restaurant
Ziggy's Taco & Sub,"3975 Main St, Buffalo, NY 14226",Fast Food,Buffalo,"Counter-serve fast-food joint with familiar favorites like subs, burgers, burritos & ice cream.",http://www.ziggystacos.com/,,,https://www.ziggystacos.com/contact/,,Contact,1,NY,14226,restaurant
OR by Falafel Bar,"3545 Sheridan Dr, Buffalo, NY 14226",Mediterranean,Buffalo,"Casual, vibrantly colored eatery with patio prepares a blend of Mediterranean & Middle Eastern fare.",http://thefalafelbar.com/,http://places.singleplatform.com/or-by-falafel-bar/menu?ref=google,,http://thefalafelbar.com/contact.html,,Contact,1,NY,14226,restaurant
Fuze Asian Grille  Asian Fusion Restaurant of Buffalo,"1424 Millersport Hwy, Buffalo, NY 14221",Asian Fusion,Buffalo,A menu specializing in Thai & Burmese dishes & sushi with bamboo interiors in a relaxed setting.,http://www.fuzeasiangrille.com/,http://places.singleplatform.com/fuze-asian-grille/menu?ref=google,,https://www.fuzeasiangrille.com/contact,,CONTACT,1,NY,14221,restaurant
Family Tree,"4346 Bailey Ave, Amherst, NY 14226",Greek,Amherst,"Bright, casual eatery with a large skylight serving Greek & American fare made with local produce.",https://thefamilytreerestaurant.com/,https://thefamilytreerestaurant.com/menu/dinners/,,https://thefamilytreerestaurant.com/contact-us/,,Contact,1,NY,14226,restaurant
San Marco,"2082 Kensington Ave, Buffalo, NY 14226",Italian,Buffalo,Long-running eatery offering Northern Italian fare & wine in a white-tablecloth environment.,http://www.sanmarcobuffalony.com/,http://places.singleplatform.com/san-marcos-restaurant-9/menu?ref=google,,https://www.sanmarcobuffalony.com/contact-us/,,Contact Us,1,NY,14226,restaurant
Carney's Irish Pub And Restaurant,"136 Broadway, Amityville, NY 11701",Irish pub,Amityville,,http://www.carneysamityvillage.com/,http://www.carneysamityvillage.com/menu-2/,,http://www.carneysamityvillage.com/contact/,,Contact,1,NY,11701,restaurant
Roppongi Sushi Restaurant,"348 Merrick Rd, Amityville, NY 11701",Japanese,Amityville,"Homey sushi house with traditional decor dishing up creative rolls, hibachi & Pan-Asian fare.",http://www.roppongisushiny.com/,,,http://www.roppongisushiny.com/contact.html,,Contact,1,NY,11701,restaurant
