name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
Merkaz Seforim Judaica,"27 Orchard St, Monsey, NY 10952",Book store,Monsey,,http://www.theshoppershaven.com/,,,http://www.theshoppershaven.com/contact.html,,"
				Contact
			",1,NY,10952,book_store
The Tales Of Reese,"1 Paragon Dr, Montvale, NJ 07645",Book store,Montvale,,http://www.talesofreese.com/,,,http://www.talesofreese.com/contact,,"
                Contact
              ",1,NJ,07645,book_store
Open Door Bookstore,"128 Jay St, Schenectady, NY 12305",Book store,Schenectady,,http://www.opendoor-bookstore.com/,,,http://www.opendoor-bookstore.com/mailto:general-info@opendoor-bookstore.com,,Contact Us,1,NY,12305,book_store
Fort Orange General Store,"412 Broadway, Albany, NY 12207",Gift shop,Albany,,http://www.fortorangegeneralstore.com/,,,http://www.fortorangegeneralstore.com/contact,,Contact,1,NY,12207,book_store
John Keal Music Company Inc,"819 Livingston Ave, Albany, NY 12206",Music store,Albany,,https://www.johnkealmusic.com/,,,https://www.johnkealmusic.com/t-contactus.aspx,,Contact Us,1,NY,12206,book_store
Main Street Thrift Store & Donation Center,"south 14411, 131 S Main St, Albion, NY 14411",Thrift store,Albion,,http://www.caoginc.org/,,,http://caoginc.org/contact/,,Contact,1,NY,14411,book_store
Greater New York Adventist Book Center,"7 Shelter Rock Rd, Manhasset, NY 11030",Christian book store,Manhasset,,http://www.adventistbookcenter.com/,,,https://adventistbookcenter.com/contact-us,,,1,NY,11030,book_store
CLSC Veranda,"18 Miller Ave, Chautauqua, NY 14722",Book store,Chautauqua,,http://www.chq.org/,,,http://www.chq.org/contact-us,,Contact Us,1,NY,14722,book_store
Queen City Book Store,"3184 Main St, Buffalo, NY 14214",Comic book store,Buffalo,,https://m.facebook.com/,,,https://lm.facebook.com/l.php?u=http%3A%2F%2Fwww.buffalocomicon.com%2F&h=AT1_Pd2dX3sO3b2A6JVvMm-b5GV4zKeunq_VfdEkpr0ZAHju9dTvV0zeVY_kJWbJ1M7dhC62zRDTd-WjMewIw8Oq6h2Tkh0C7qEM_sg-OyM3zldYAOG1yG7_jwxIZiiqQ-1Gpi1uY8BVicvAVhGJPJYSqdXVIKe2B8tYr_xA7P70BTxuYBM0GvOTZN7rXF7cMhMoXbBMP5pp_IQy91y5pORIBSxVCvzr9h9NKkIRheKsOc41wxk_0qrEcZeSkYKqo5DcKaF_FLuecSqTIPtEfkdzAdWNWzmDcMQdKpwm2jN6tWuXpytbbXglmqgkx8024eaomKWm9TlD-LqiQHtlqd3SG1qUXz93W98K8iGuQwJH05Vb0EjjYM0zh6TObj1maFdGLvu1Ut8tV-6dlmzh4dczzRT6KmRynMcdnY4w5g,,Contact Us,1,NY,14214,book_store
Gibbs Books,"5325 Sheridan Dr Box 102, Buffalo, NY 14231",Rare book store,Buffalo,,http://www.gibbsbooks.com/,,,http://www.gibbsbooks.com/page/contact-us,, Contact Us,1,NY,14231,book_store
