name,address,type
Halloween Museum of Salem,131 Essex St,Museum
Salem Witch Museum,19 1/2 N Washington Square,Museum
Witch History Museum,197 Essex St,Museum
The Salem Museum,32 Derby Square,History museum
Peabody Essex Museum,161 Essex St,Art museum
Salem Wax Museum,288 Derby St,Wax museum
Witch Dungeon Museum,16 Lynde St,Museum
The Witch House at Salem,310 Essex St,Historical place museum
Count Orlok's Nightmare Gallery,217 Essex St,Museum
New England Pirate Museum,274 Derby St,Museum
Salem Pioneer Village,98 West Ave,Historical place museum
Gedney House,21 High St,Historical place museum
Salem Witch Village,282 Derby St,Museum
Punto Urban Art Museum,91-1 Peabody St,Museum
Phillips House,34 Chestnut St #3129,Historical place museum
Salem Toy Museum,1 E India Square Mall,Museum
The Pickering House,"the pickering house, 18 Broad St",History museum
Peabody Essex Museum Shop,161 Essex St,Museum
Quaker Meeting House,"42°31'22. 70°53'29., 4 1st St",Historical place museum
Nathaniel Hawthorne's Birthplace,27 Hardy St,Museum
Dragon Within Martial Arts,11 Franklin St,Martial arts school
Halloween Museum of Salem,131 Essex St,Museum
Salem Witch Museum,19 1/2 N Washington Square,Museum
Witch History Museum,197 Essex St,Museum
The Salem Museum,32 Derby Square,History museum
Peabody Essex Museum,161 Essex St,Art museum
Peabody Historical Society,35 Washington St,Museum
Salem on Foot Tours,6 Central St,Tour operator
The White House Repeat,,Museum
Cotting-Smith Assembly House,136 Federal St,Museum
Cape ann whale watch,18 Washington Square W,Museum
Marblehead Museum,170 Washington St,Local history museum
Frankenstein's Dungeon,,Museum
Matthew Wilding,17 Hardy St #2,Museum
Rebecca Nurse Homestead,149 Pine St,Historical place museum
Moonrise Kingdom,14 Messervy St,Museum
"Artropoly (by the Global Deeds Foundation, Inc.)",45 Lafayette St,Youth organization
Lynn Museum,590 Washington St,Heritage museum
John Cabot House and Visitor Center,117 Cabot St,History museum
Hammond Castle Museum,80 Hesperus Ave,Museum
The Jeremiah Lee Mansion,161 Washington St,History museum
Tibet Arts and Healing,230 Essex St,Art supply store
United States Naval Shipbuilding Museum & The USS Salem,549 South St,Museum
Wilmington Town Museum,430 Salem St,Museum
CuriousCity Children's Museum,205 Washington St,Museum
Boardman House,17 Howard St,Historical place museum
Wenham Museum,132 Main St,Museum
Lynn Heritage State Park,590 Washington St,State park
Salem Historical Museum,310 Main St,Museum
Page House,9 Page St,Historical place museum
The Essex Historical Society and Shipbuilding Museum,66 Main St,Museum
"Museum of Fine Arts, Boston",465 Huntington Ave,Art museum
USS Salem,551 South St,Museum
Cape Ann Museum,27 Pleasant St,Museum
Peabody Museum of Archaeology and Ethnology,11 Divinity Ave,Museum
Boston Children's Museum,308 Congress St,Children's museum
Boston Tea Party Ships & Museum,306 Congress St,Museum
Danvers Historical Society,11 Page St,Museum
USS Constitution Museum,"Building 22, Charlestown Navy Yard",History museum
Judge Samuel Holten House,171 Holten St,Historical place museum
Old State House,206 Washington St,History museum
Dreamland Wax Museum,Boston,Museum
Cogswell's Grant,Essex,History museum
Ipswich Museum,Ipswich,Museum
Isabella Stewart Gardner Museum,Boston,Art museum
The Harvard Museum of Natural History,Cambridge,Natural history museum
USS Constitution,Boston,Historical place museum
The Sports Museum,Boston,Museum
Sandy Bay Historical Society,Rockport,Museum
Museum of Modern Renaissance,Somerville,Museum
Old South Meeting House,Boston,Museum
Public Health Museum in Massachusetts,Tewksbury,History museum
John Whipple House,Ipswich,Museum
Gibson House Museum,Boston,Museum
The Mµseum,Somerville,Art museum
Museum of Printing,Haverhill,Museum
The Museum Of Bad Art,Somerville,Museum
Massachusetts Archives & Commonwealth Museum,Boston,Museum
Museum of Old Newbury,Newburyport,History museum
John Humphrey's House,Swampscott,Museum
