name,address,type
Philips Rogers Farm,Windsor,Museum
Betts Mine,Plainfield,Museum
Crane Museum of Papermaking and Center for the Paper Arts,Dalton,Museum
Berkshire Museum,Pittsfield,Museum
William Cullen Bryant Homestead,Cummington,History museum
Susan B. Anthony Birthplace Museum,Adams,Museum
Hoosac Valley Train Rides - Boarding Location,Adams,Rail museum
Deer Hill Rod and Gun Club,Cummington,Museum
Berkshire County Historical Society at Arrowhead,Pittsfield,Historical place museum
Adams Station,Adams,Museum
Williamstown Historical Museum,Williamstown,History museum
Hail to the Sunrise Park,Charlemont,Museum
Ashfield Historical Society,Ashfield,Museum
Rowe Historical Society,Rowe,Museum
Berkshire Scenic Railway Museum - Lenox Station Museum,Lenox,History museum
Old Museum,,Museum
Shunpike Rest Area,Charlemont,Museum
The Chester Foundation,Chester,History museum
Shelburne Falls Trolley Museum,Shelburne Falls,Rail museum
Goshen Historical Commission,Williamsburg,Museum
Philips Rogers Farm,Windsor,Museum
Betts Mine,Plainfield,Museum
Crane Museum of Papermaking and Center for the Paper Arts,Dalton,Museum
Berkshire Museum,Pittsfield,Museum
William Cullen Bryant Homestead,Cummington,History museum
Susan B. Anthony Birthplace Museum,Adams,Museum
Hoosac Valley Train Rides - Boarding Location,Adams,Rail museum
Deer Hill Rod and Gun Club,Cummington,Museum
Keystone Arches Trailhead,Chester,Museum
Williamsburg Grange,Williamsburg,Museum
Mill River Dam Historic Site,,Museum
New England Air Museum,Windsor Locks,History museum
MASS MoCA,North Adams,Modern art museum
Berkshire Art Museum,North Adams,Art museum
Becket Land Trust & Historic,Becket,Museum
North Adams Museum of History and Science,,Museum
Clark Art Institute,Williamstown,Art museum
Connecticut Trolley Museum,East Windsor,Rail museum
Ventfort Hall Mansion and Gilded Age Museum,Lenox,Historical place museum
Readsboro Historical Society,Readsboro,Museum
Vintage Radio & Communications Museum of CT,Windsor,Museum
Clark Museum,Williamstown,Art museum
Connecticut Valley Tobacco Museum,Windsor,Museum
Hancock Shaker Village,Pittsfield,History museum
East Windsor Historical Society's Museums on the Green,East Windsor,Museum
Windsor Historical Society,Windsor,Museum
Williams College Museum of Art,Williamstown,Art museum
Frelinghuysen Morris House & Studio,Lenox,Museum
North Adams Historical Society,North Adams,Museum
Norman Rockwell Museum,Stockbridge,Art museum
Wood Memorial Library & Museum,South Windsor,Museum
Noden-Reed Museum | Windsor Locks Historical Society,Windsor Locks,Museum
Springfield Museums,Springfield,Museum
Mission House,Stockbridge,Historical place museum
Naumkeag,Stockbridge,Museum
The Eric Carle Museum of Picture Book Art,Amherst,Museum
