name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
Indulgence Boutique,"18343 Outer Hwy 18 S # 2, Apple Valley, CA 92307",Women's clothing store,Apple Valley,,https://indulgencebtq.com/,,https://indulgencebtq.com/products/gift-card,https://indulgencebtq.com/pages/contact-us,Gift Cards,Contact Us,1,CA,92307,clothing_store
Mamawear Nursing Apparel,"1205 Lincoln Ave, Alameda, CA 94501",Women's clothing store,Alameda,,http://www.mamawear.com/,,https://mamawear.com/collections/gift-cards,http://www.mamawear.com/community/contact,Gift Cards,Contact Us,1,CA,94501,clothing_store
Oaklandish,"1444 Broadway, Oakland, CA 94612",Clothing store,Oakland,"Charitable organization showcasing stylish, artist-designed cotton basics & accessories.",http://www.oaklandish.com/,,http://www.oaklandish.com/collections/gift-card,http://www.oaklandish.com/pages/contact-us,Gift Cards,Contact Us,1,CA,94612,clothing_store
Field Day,"329 19th St, Oakland, CA 94612",Women's clothing store,Oakland,"Hip shop highlighting US-made & handcrafted clothing, crafts, body products & accessories.",http://www.fielddayapparel.com/,,http://www.fielddayapparel.com/products/gift-card,http://www.fielddayapparel.com/pages/contact-us,Gift Card,Contact,1,CA,94612,clothing_store
Le Petit Kids,"2459 Huntington Dr, San Marino, CA 91108",Children's clothing store,San Marino,,http://www.lepetitkids.com/,,http://www.lepetitkids.com/giftcertificates.php,https://lepetitkids.com/contact-us/,Gift Certificates,Contact Us,1,CA,91108,clothing_store
Marble FHB,"120 N San Gabriel Blvd ste g, San Gabriel, CA 91775",Women's clothing store,San Gabriel,,https://www.marblefhb.com/,,https://www.marblefhb.com/index.php?route=account/voucher,http://www.marblefhb.com/index.php?route=information/contact,Gift Certificates,Contact Us,1,CA,91775,clothing_store
CAllie Girl Boutique,"25350 Marguerite Pkwy, Mission Viejo, CA 92692",Women's clothing store,Mission Viejo,,http://calliegirloc.com/,,http://calliegirloc.com/products/gift-card,http://calliegirloc.com/pages/contact-us,GIFT CARD,Contact Us,1,CA,92692,clothing_store
Chynna Dolls,"2380 E Orangethorpe Ave, Anaheim, CA 92806",Swimwear store,Anaheim,,http://www.chynnadolls.com/,,http://www.chynnadolls.com/products/gift-card,http://www.chynnadolls.com/pages/contact-us,Gift Card,Contact Us,1,CA,92806,clothing_store
Masonicon,"174 W Lincoln Ave, Anaheim, CA 92805",Clothing store,Anaheim,,http://www.masonicon.com/,,http://www.masonicon.com/giftcertificates.php,http://www.masonicon.com/contact/,Gift Certificates,Contact,1,CA,92805,clothing_store
Miss Madison Couture Boutique,"4662 Goldcrest Way, Antioch, CA 94531",Women's clothing store,Antioch,,https://www.missmadisonphotoprops.com/,,https://www.missmadisonphotoprops.com/gift-card/,,Gift Card,,1,CA,94531,clothing_store
Plush Boutique,"2545 Sand Creek Rd Suite 146, Brentwood, CA 94513",Clothing store,Brentwood,,http://www.plushboutiquebrentwood.com/,,http://www.plushboutiquebrentwood.com/products/gift-card,http://www.plushboutiquebrentwood.com/pages/contact,Gift Card ,Contact,1,CA,94513,clothing_store
Paradise Clothing Co,"3807 Patton Way STE 100, Bakersfield, CA 93308",Clothing store,Bakersfield,,https://www.paradiseclothingco.com/,,https://www.paradiseclothingco.com/giftcards.asp,https://www.paradiseclothingco.com/contact.asp,Gift Cards,Contact Us,1,CA,93308,clothing_store
Emporium Western Store,"1031 19th St, Bakersfield, CA 93301",Western apparel store,Bakersfield,,http://www.emporiumwesternstore.com/,,http://www.emporiumwesternstore.com/gift-certificates,http://www.emporiumwesternstore.com/contact-us," Gift Certificates

"," Contact Us

",1,CA,93301,clothing_store
FLEXNFLEX,"10210 Seneca Falls Ave, Bakersfield, CA 93312",Clothing store,Bakersfield,,https://www.flexnflex.com/,,https://www.flexnflex.com/products/gift-card,https://www.flexnflex.com/pages/contact-us,Gift card,CONTACT US,1,CA,93312,clothing_store
Bella at the Marketplace,"9000 Ming Ave, Bakersfield, CA 93311",Women's clothing store,Bakersfield,"On-trend women’s boutique with apparel, shoes & accessories in a luxurious setting.",http://www.shopatbella.com/,,http://www.shopatbella.com/products/gift-card,http://www.shopatbella.com/pages/contact-us,Gift Cards,Contact Us,1,CA,93311,clothing_store
JLBBoutique,"1129 Olive Dr Suite M, Bakersfield, CA 93308",Women's clothing store,Bakersfield,,http://www.jlb-boutique.com/,,http://www.jlb-boutique.com/products/gift-card,http://www.jlb-boutique.com/pages/contact-us,Gift Cards,Return Policy/ Shipping,1,CA,93308,clothing_store
Throwback Junction,"1018 18th St, Bakersfield, CA 93301",Vintage clothing store,Bakersfield,,http://www.throwbackjunction.com/,,http://www.throwbackjunction.com/products/gift-card,http://www.throwbackjunction.com/pages/contact-us,"
            GIFT CARD
        ","
            CONTACT US
        ",1,CA,93301,clothing_store
Marc Jacobs Outlet,"48650 Seminole Dr STE 1036, Cabazon, CA 92230",Clothing store,Cabazon,"Stylish fashion designer brand whose products include clothing, accessories, fragrances & more.",http://marcjacobs.com/,,http://marcjacobs.com/help#faq-general-gift-card-sweepstakes,https://www.marcjacobs.com/corporate,Terms and Conditions,Corporate Contact,1,CA,92230,clothing_store
Karol B Clothing,"6025 Maywood Ave, Huntington Park, CA 90255",Clothing store,Huntington Park,,https://karolb.com/,,https://karolb.com/giftcertificates.php,https://karolb.com/contact-us/,Gift Certificates,Contact Us,1,CA,90255,clothing_store
Rue Atelier,"2981 College Ave, Berkeley, CA 94705",Women's clothing store,Berkeley,,http://rueatelier.com/,,http://rueatelier.com/collections/gift-certificate,http://rueatelier.com/pages/about,Gift Certificate,Contact,1,CA,94705,clothing_store
YAZA,"1535 Solano Ave, Berkeley, CA 94707",Women's clothing store,Berkeley,,http://www.shopyaza.com/,,http://www.shopyaza.com/?category=Gift+Certificates,http://www.shopyaza.com/contact,"
              Gift Certificates
            ","
        
        Contact
      ",1,CA,94707,clothing_store
Cotton Basics,"2907 College Ave, Berkeley, CA 94705",Clothing store,Berkeley,"Simple shop selling locally made casual knitwear staples for women, plus options for men & babies.",http://www.shopcottonbasics.com/,,http://www.shopcottonbasics.com/giftcertificates.php,https://shopcottonbasics.com/contact-us/,Gift Certificates,Contact Us,1,CA,94705,clothing_store
Siamese Dream,"1527 Shattuck Ave, Berkeley, CA 94709",Women's clothing store,Berkeley,,http://www.siamese-dream.com/,,https://www.siamese-dream.com/,,Gift Cards,,1,CA,94709,clothing_store
Molly B,"1811 Fourth St, Berkeley, CA 94710",Women's clothing store,Berkeley,This stalwart shop selling women's clothes & accessories is known for its whimsical window displays.,http://mollybfourthstreet.com/,,https://mollybfourthstreet.com/shop,http://mollybfourthstreet.com/contact,Purchase  a Gift Card,"
        
        Contact
      ",1,CA,94710,clothing_store
Therapy Stores,"2951 College Ave, Berkeley, CA 94705",Boutique,Berkeley,,http://www.shopattherapy.com/,,http://www.shopattherapy.com/products/gift-card,http://www.shopattherapy.com/pages/contact-us,"
GIFT CARDS
","
                          Contact Us
                        ",1,CA,94705,clothing_store
Brandy Melville  Berkeley,"2305 Telegraph Ave, Berkeley, CA 94704",Women's clothing store,Berkeley,,http://www.brandymelvilleusa.com/,,https://www.brandymelvilleusa.com/gift-cards/bm-gift-card.html,,Gift Cards,,1,CA,94704,clothing_store
