name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
Abington Depot,"101 Railroad St, Abington, MA 02351",Restaurant,Abington,,http://www.abingtondepot.com/,http://www.abingtondepot.com/pdf/togo.pdf,,http://www.abingtondepot.com/contact-us,,CONTACT US,1,MA,02351,restaurant
Aroma Pizza and Grill,"143 N Quincy St, Abington, MA 02351",Pizza,Abington,,http://www.aromapizzagrill.com/,http://places.singleplatform.com/aroma-pizza-and-grill/menu?ref=google,,http://www.aromapizzagrill.com/tel:5085104106,,508-510-4106,1,MA,02351,restaurant
The Cellar Tavern,"221 North Ave, Abington, MA 02351",Grill,Abington,,http://thecellartavern.com/,http://places.singleplatform.com/the-cellar-tavern/menu?ref=google,,http://thecellartavern.com/contacts/,,Contact,1,MA,02351,restaurant
Omoto Garden,"1501 Bedford St, Abington, MA 02351",Sushi,Abington,,https://www.omotogardenabington.com/,,,https://www.omotogardenabington.com/contact-location,," CONTACT/LOCATION

",1,MA,02351,restaurant
China Eatery Restaurant,"34 Brockton Ave, Abington, MA 02351",Chinese,Abington,,http://chinaeatery.eat24hour.com/,,,https://menupages.com/info/contact-us,,Contact us,1,MA,02351,restaurant
Golden Dragon,"35 Pleasant St, South Weymouth, MA 02190",Chinese,South Weymouth,Laid-back eatery with a wrap-around bar offering a large menu of familiar Chinese dishes.,http://goldendragonsouthweymouth.com/,http://www.goldendragonma.com/menu.aspx,,http://goldendragonsouthweymouth.com/contact,,Contact us,1,MA,02190,restaurant
Louis Pizza & Roast Beef Restaurant,"1600 Main St, Weymouth, MA 02190",Pizza,Weymouth,,http://www.louiespizzaweymouth.com/,,,https://louiespizzaweymouth.foodtecsolutions.com/contact,,Contact us,1,MA,02190,restaurant
Bawarchi Biryanis  Indian Cuisine,"532 Pond St, South Weymouth, MA 02190",Indian,South Weymouth,,https://bawarchiweymouth.com/,https://bawarchiweymouth.com/Menu,,https://bawarchiweymouth.com/ContactUs?pid=168,,"
ContactUs
                                                                ",1,MA,02190,restaurant
Acton House of Pizza,"494 Main St, Acton, MA 01720",Pizza,Acton,"This pizzeria in a former house also serves subs, pasta & kebabs, among other comfort food options.",http://www.actonhouseofpizza.com/,,,http://www.actonhouseofpizza.com/index.php?option=com_content&view=article&id=50&Itemid=59,,CONTACT US,1,MA,01720,restaurant
Junior's Pizza,"481 Great Rd, Acton, MA 01720",Pizza,Acton,"Basic counter-serve joint dispensing pizza, pasta, salads & grinders made with housemade bread.",http://www.juniorspizzaonline.com/,,,http://www.juniorspizzaonline.com/#contact,,Contact,1,MA,01720,restaurant
The Nephew's,"2 Crossroad Dr, East Freetown, MA 02717",Italian,East Freetown,"Relaxed eatery with a bar & a neighborhood vibe serving pizza & pasta, as well as seafood & steaks.",http://www.thenephewsrestaurant.com/,http://places.singleplatform.com/the-nephews/menu?ref=google,,https://www.thenephewsrestaurant.com/thenephewsrestaurant/contact-us/,,Contact Us,1,MA,02717,restaurant
Mike's Restaurant,"390 Huttleston Ave, Fairhaven, MA 02719",Italian,Fairhaven,"Family-friendly institution serving up a large menu of Italian fare, steaks & New England seafood.",http://www.mikesfairhaven.com/,http://www.mikesfairhaven.com/mike-s-menu,,http://www.mikesfairhaven.com/contact-us,," Contact Us

",1,MA,02719,restaurant
Frontera Grill Mexican Restaurant,"214 Huttleston Ave, Fairhaven, MA 02719",Mexican,Fairhaven,"Colorful cantina fixing up tacos, fajitas & other Mexican bites, plus fruit-flavored margaritas.",http://fronteragrillfairhaven.com/,,,https://fronteragrillfairhaven.com/contact-us/,,Contact Us,1,MA,02719,restaurant
168 Sushi & Kitchen,"8 Sconticut Neck Rd, Fairhaven, MA 02719",Sushi,Fairhaven,,https://168sushikitchentogo.com/,https://168sushikitchentogo.com/,,https://168sushikitchentogo.com/#contact,,Contact Us,1,MA,02719,restaurant
Healthy Bites Meal Prep,"804 Belleville Ave, New Bedford, MA 02745",Health Food,New Bedford,,http://www.healthybitesmealprep.com/,,,https://www.healthybitesmealprep.com/contact/,,Contact,1,MA,02745,restaurant
Sweet Ginger Asian Cuisine & Lounge,"181 Huttleston Ave, Fairhaven, MA 02719",Chinese,Fairhaven,Chinese-inspired cooking & American classics offered in a casual bistro with contemporary decor.,http://www.sweetgingerrestaurant.com/,http://www.sweetgingerrestaurant.com/appetizers.html#,,http://www.sweetgingerrestaurant.com/contact.html,,Contacts,1,MA,02719,restaurant
Pizza Express,"161 S Main St, Acushnet, MA 02743",Pizza,Acushnet,,http://www.jeffreysfhop.com/,,,http://www.jeffreysfhop.com/contact/index.html,,Contact,1,MA,02743,restaurant
The Airport Grille,"1569 Airport Road, New Bedford, MA 02746",Restaurant,New Bedford,Upscale American bistro offering steaks & seafood in an architectural space with tarmac views.,http://www.theairportgrille.com/,https://www.theairportgrille.com/menu,,https://www.theairportgrille.com/contact,,Contact,1,MA,02746,restaurant
Mill On the Floss,"342 Route U.S. 7, New Ashford, MA 01237",Restaurant,New Ashford,"Enduring, cozy French eatery in an 18th-century farmhouse for country fare with local ingredients.",http://www.millonthefloss.com/,http://www.millonthefloss.com/menu/,,http://www.millonthefloss.com/contact/,,Contact,1,MA,01237,restaurant
Capitol Restaurant,"55 Main St, North Adams, MA 01247",Restaurant,North Adams,,http://thecapitolrestaurant.com/,http://thecapitolrestaurant.com/menus/,,https://thecapitolrestaurant.com/contact-us/,,Contact Us,1,MA,01247,restaurant
Bass Water Grill,"287 S State Rd, Cheshire, MA 01225",American,Cheshire,,https://www.basswatergrill.com/,,,https://www.basswatergrill.com/blank,,Contact & Reservations,1,MA,01225,restaurant
Blue Mango,"27 Spring St, Williamstown, MA 01267",Thai,Williamstown,,http://bluemangothai.com/,http://places.singleplatform.com/blue-mango-5/menu?ref=google,,http://bluemangothai.com/#contact,,Contact,1,MA,01267,restaurant
Cozy Corner Restaurant,"850 Simonds Rd, Williamstown, MA 01267",Restaurant,Williamstown,,http://www.cozycornerrestaurantma.com/,http://www.cozycornerrestaurantma.com/menu.php,,//www.cozycornerrestaurantma.com/contactus476.php,,Contact Us,1,MA,01267,restaurant
Cocochi Asian Cuisine,"760 Springfield St, Feeding Hills, MA 01030",Asian,Feeding Hills,,http://www.cocochifeedinghills.com/,http://www.cocochifeedinghills.com/menu,,https://www.cocochifeedinghills.com/contact,,Contact,1,MA,01030,restaurant
Take Five Inc,"944 Springfield St, Feeding Hills, MA 01030",Restaurant,Feeding Hills,,http://www.take5agawam.com/,,,http://www.take5agawam.com/contact-us,,"944 Springfield Street, Feeding Hills, MA | 4",1,MA,01030,restaurant
