name,address,type,place,description,website_url,menu_url,gift_card_website,contact_website,gift_card_txt,contact_txt,searched,state,zipcode,store_type
Tot Tank,"1413 Park St, Alameda, CA 94501",Baby store,Alameda,"Family-owned retailer carrying high-end childrenswear, traveling gear, toys & nursing supplies.",http://www.tottank.com/,,http://www.tottank.com/store/cat/G+CARD/GIFT+CARD,,GIFT CARD,,1,CA,94501,clothing_store
The Disney Dress Shop,"1540 Disneyland Dr #103, Anaheim, CA 92802",Clothing store,Anaheim,"Boutique stocking whimsical, vintage-inspired apparel & accessories for adults & children.",https://www.shopdisney.com/,,https://www.shopdisney.com/gift-cards.html,https://help.shopdisney.com/hc/en-us/articles/115015912428-Contact-Us,"

                    
                    
                        Gift Cards
                    
                
",Contact Us,1,CA,92802,clothing_store
Indulgence Boutique,"18343 Outer Hwy 18 S # 2, Apple Valley, CA 92307",Women's clothing store,Apple Valley,,https://indulgencebtq.com/,,https://indulgencebtq.com/products/gift-card,https://indulgencebtq.com/pages/contact-us,Gift Cards,Contact Us,1,CA,92307,clothing_store
BeyondMasqueradecom,"1170 N Azusa Ave, Covina, CA 91722",Costume store,Covina,,http://www.beyondmasquerade.com/,,http://www.beyondmasquerade.com/giftcertificates.php,https://beyondmasquerade.com/contact/,,Contact,1,CA,91722,clothing_store
Sugardaddy's Women's Boutique,"5512 Stockdale Hwy, Bakersfield, CA 93309",Women's clothing store,Bakersfield,,http://sugardaddysboutique.com/,,http://sugardaddysboutique.com/collections/our-favorites/products/gift-cards,http://sugardaddysboutique.com/pages/contact-us,"












Gift Cards !!


Regular price
$3500
$35.00


","
            Contact Us
        ",1,CA,93309,clothing_store
InNOut Company Store,"13800 Francisquito Ave, Baldwin Park, CA 91706",Clothing store,Baldwin Park,,https://shop.in-n-out.com/,,https://shop.in-n-out.com/gift-cards.html,https://shop.in-n-out.com/contact,Gift Cards,Contact Us,1,CA,91706,clothing_store
Volcom Outlet,"48400 Seminole Drive #, 510 # 510, Cabazon, CA 92230",Clothing store,Cabazon,,http://www.volcom.com/,,http://www.volcom.com/blogs/announcement-bar/volcom-gift-cards,http://www.volcom.com/mailto:customerservice@volcom.com?subject=Contact Form,"GIFT 'EM THE STONE! SHOP GIFT CARDS
      
        Shop Now
        
      
",Contact Us,1,CA,92230,clothing_store
Haute Couture,"4433 Slauson Ave, Maywood, CA 90270",Women's clothing store,Maywood,,http://www.shophcouture.com/,,http://www.shophcouture.com/products/gift-card,http://www.shophcouture.com/community/contact,Gift Cards,Contact Us,1,CA,90270,clothing_store
Stella Carakasi Flagship Store,"1901 Fourth St #105, Berkeley, CA 94710",Women's clothing store,Berkeley,,https://www.stellacarakasi.com/,,https://www.stellacarakasi.com/products/gift-card,https://www.stellacarakasi.com/pages/customer-service-contact-us,Gift Cards,Contact Us,1,CA,94710,clothing_store
Bird & Bean,"3212 College Ave, Berkeley, CA 94705",Children's clothing store,Berkeley,,http://www.birdandbeanshop.com/,,https://birdandbeanshop.com/giftcertificates.php,https://birdandbeanshop.com/contact/,"
Gift Certificate","
Contact",1,CA,94705,clothing_store
Shop College Wear,"2175 Shattuck Ave, Berkeley, CA 94704",Clothing store,Berkeley,Clothing & gift shop specializing in items with UC Berkeley & California Golden Bears logos.,http://www.shopcollegewear.com/,,http://www.shopcollegewear.com/products/gift-card,http://www.shopcollegewear.com/pages/contact-us,Gift Cards,Contact,1,CA,94704,clothing_store
Kamal Beverly Hills,"407 N Bedford Dr, Beverly Hills, CA 90210",Women's clothing store,Beverly Hills,"High-end women's shop carrying fashionable couture by Eastern designers, including bridal ensembles.",http://www.kamalbeverlyhills.com/,,http://www.kamalbeverlyhills.com/products/gift-card,http://www.kamalbeverlyhills.com/pages/contact-us,Gift Cards,Contact Us,1,CA,90210,clothing_store
alice  olivia,"410 N Beverly Dr, Beverly Hills, CA 90210",Women's clothing store,Beverly Hills,,http://www.aliceandolivia.com/,,http://www.aliceandolivia.com/e-gift-cards/,http://www.aliceandolivia.com/contact-us/,E-Gift Cards,Contact Us,1,CA,90210,clothing_store
SUO Boutique,"110 W Birch St, Brea, CA 92821",Women's clothing store,Brea,,http://www.suoboutique.com/,,https://www.suoboutique.com/giftcard,https://www.suoboutique.com/customer-care,GIFT CARD,Contact Us >,1,CA,92821,clothing_store
Plush Boutique,"2545 Sand Creek Rd Suite 146, Brentwood, CA 94513",Clothing store,Brentwood,,http://www.plushboutiquebrentwood.com/,,http://www.plushboutiquebrentwood.com/products/gift-card,http://www.plushboutiquebrentwood.com/pages/contact,Gift Card ,Contact,1,CA,94513,clothing_store
Fashion Nova,"201 E Magnolia Blvd, Burbank, CA 91502",Clothing store,Burbank,"Local women's apparel store offering contemporary, casual separates & nightclub fashions.",http://www.fashionnova.com/,,https://www.fashionnova.com/products/gift-cards,https://support.fashionnova.com/hc/en-us/requests/new?ticket_form_id=360000489212,FOR YOUR VALENTINE. SHOP GIFT CARDS.,Contact Us!,1,CA,91502,clothing_store
Slone Vintage,"3208 W Magnolia Blvd, Burbank, CA 91505",Vintage clothing store,Burbank,,https://shopthrilling.com/,,https://shopthrilling.com/products/gift-card,https://shopthrilling.com/pages/contact,"
            Gift Card
          ",Contact Us,1,CA,91505,clothing_store
Alas Boutique,"2290 Ventura Blvd, Camarillo, CA 93010",Clothing store,Camarillo,,http://alasboutique.com/,,https://www.alasboutique.com/product/gift-card/,,Gift Card,,1,CA,93010,clothing_store
Project X,"1875 S Bascom Ave #150, Campbell, CA 95008",Clothing store,Campbell,,http://www.iamprojectx.com/,,http://www.iamprojectx.com/collections/gifts-cards,http://www.iamprojectx.com/pages/contact-us,Giftcards,Contact Us,1,CA,95008,clothing_store
Malcolm Mousekowitz MALCOLM FOR TOTS,"Internet Sales Only, 48 Coble Dr, Cathedral City, CA 92234",Baby clothing store,Cathedral City,,http://www.malcolmfortots.etsy.com/,,https://www.etsy.com/giftcards?ref=ftr,https://www.etsy.com/messages/new?with_id=10771506&referring_id=5986852&referring_type=shop&recipient_id=10771506,"
Gift cards
","
 Contact
    
    
",1,CA,92234,clothing_store
KnottingHill Bowties,"7641 Calle Mazamitla, Palm Springs, CA 92262",Men's clothing store,Palm Springs,,http://www.knottinghillbowties.com/,,https://www.knottinghillbowties.com/knottinghill-gift-cards,https://www.knottinghillbowties.com/contact-us,KnottingHill Gift Cards,CONTACT US,1,CA,92262,clothing_store
Ragamuffin,"1700 McHenry Ave #24, Modesto, CA 95350",Children's clothing store,Modesto,,http://ragamuffinmodesto.com/,,http://ragamuffinmodesto.com/products/gift-card,http://ragamuffinmodesto.com/pages/contact,Gift Card,Contact,1,CA,95350,clothing_store
AndyLiz Boutique,"238 Los Cerritos Center, Cerritos, CA 90703",Clothing store,Cerritos,,https://www.andyliz.com/,,https://www.andyliz.com/giftcertificates.php,https://www.andyliz.com/contact-us/,Gift Certificates,Contact Us,1,CA,90703,clothing_store
Cottonparty,"337 Broadway St, Chico, CA 95928",Women's clothing store,Chico,,http://cottonpartychico.com/,,http://cottonpartychico.com/collections/gift-certificates,,"
            Gift Certificates
          ",,1,CA,95928,clothing_store
PB&J Boutique,"250 Vallombrosa Ave #100, Chico, CA 95926",Women's clothing store,Chico,,https://www.pbjshop.com/,,https://www.pbjshop.com/gift-certificates-c-129.html,https://www.pbjshop.com/contact_us.php,Gift Certificates,CONTACT,1,CA,95926,clothing_store
JHilburn Stylist Studio,"415 W Foothill Blvd #201, Claremont, CA 91711",Men's clothing store,Claremont,,http://www.jhista.com/,,http://www.jhista.com/cardbuilder,http://www.jhista.com/contactus,Gift Cards,Contact,1,CA,91711,clothing_store
Revival 23,"416 Pollasky Ave, Clovis, CA 93612",Clothing store,Clovis,,http://www.revival23.com/,,https://www.revival23.com/egiftcard,https://www.revival23.com/contact,E Gift Card,Contact,1,CA,93612,clothing_store
The Foundry Collective,"601 Pollasky Ave, Clovis, CA 93612",Boutique,Clovis,,http://thefoundrycollective.com/,,http://thefoundrycollective.com/collections/gift-card,,"
                    Gift Card
                ",,1,CA,93612,clothing_store
Moa Moa Inc,"1215 W Walnut St, Compton, CA 90220",Clothing store,Compton,,https://www.dillards.com/,,https://www.dillards.com/c/giftcard,https://www.dillards.com/contactus, Gift Cards,Contact Us Via Email,1,CA,90220,clothing_store
Reservoir,"8820 Washington Blvd #102, Culver City, CA 90232",Clothing store,Culver City,"Modern boutique with upscale, fashion-forward apparel, accessories, home goods & gifts.",https://reservoir-la.com/,,https://reservoir-la.com/products/gift-card,https://reservoir-la.com/pages/contact-us,Gift Cards,Contact us,1,CA,90232,clothing_store
Trunk Club  Los Angeles,"8833 National Blvd, Culver City, CA 90232",Clothing store,Culver City,Personal stylists assist customers in choosing designer casualwear at this upscale outfitter.,https://www.trunkclub.com/,,https://www.trunkclub.com/gift-cards,https://www.trunkclub.com/contact,"
                  Gift Cards
                ","

Contact

",1,CA,90232,clothing_store
Haus of Grey,"10930 Portal Dr, Los Alamitos, CA 90720",Clothing store,Los Alamitos,,http://hausofgrey.com/,,http://hausofgrey.com/collections/gift-cards,http://hausofgrey.com/pages/contact-us,Gift Cards,Contact,1,CA,90720,clothing_store
Caltees,"10928 Portal Dr, Los Alamitos, CA 90720",Clothing store,Los Alamitos,,https://www.guyharveyshirts.com/,,https://www.guyharveyshirts.com/gift-certificate-info/,https://www.guyharveyshirts.com/contact/,Gift Certificate Info ,Contact,1,CA,90720,clothing_store
Revital Imports,"24981 Dana Point Harbor Dr UNIT 110, Dana Point, CA 92629",Clothing store,Dana Point,,http://www.revitalimports.com/,,http://www.revitalimports.com/products/supporting-small-businesses,,"






",,1,CA,92629,clothing_store
Blue Eyed Girl,"32341 Golden Lantern, Laguna Niguel, CA 92677",Boutique,Laguna Niguel,,http://www.shopblueeyedgirl.com/,,http://www.shopblueeyedgirl.com/collections/accessories-home-gifts-gift-cards,https://visitor.r20.constantcontact.com/manage/optin?v=001SSk1v2eVbRL5Kuyd5wkEDlKKM2yykToT41xP7dC_uNzjzDZj_Y0F-BfLgJkE2qSxk24NAezcWRGU-R09sEsubGORylGGY6ZkfRo2849t7sg%3D,"








","
FREE GROUND SHIPPING ON ALL U.S.ORDERS  +  FREE U.S. RETURNS
",1,CA,92677,clothing_store
McCaulou's Outlet,"600 Sycamore Valley Rd W, Danville, CA 94526",Clothing store,Danville,,https://mccaulous.com/,,https://mccaulous.com/index.php?crn=204,https://mccaulous.com/index.php?sc_page=41,Gift Certificates,TO CONTACT USCLICK HERE,1,CA,94526,clothing_store
Christina's Fine Clothing,"145 E Prospect Ave #103, Danville, CA 94526",Clothing store,Danville,,http://www.christinasboutiques.com/,,http://www.christinasboutiques.com/giftcertificates.php,,Gift Certificates,,1,CA,94526,clothing_store
Bliss Danville,"408 Hartz Ave, Danville, CA 94526",Clothing store,Danville,"Boutique offering trendy clothing for women, plus footwear, jewelry & accessories.",https://www.blissdanville.com/,,https://www.blissdanville.com/products/gift-card,,"
    		            Buy Gift Card Now
    		          ",,1,CA,94526,clothing_store
Wardrobe,"117 D St, Davis, CA 95616",Clothing store,Davis,This boutique features a curated collection of women's clothes & accessories made in North America.,http://www.thewardrobe.com/,,https://www.thewardrobe.com/gift-cards,https://www.thewardrobe.com/contact,Gift Cards,Contact,1,CA,95616,clothing_store
Vault Board Shop,"227 G St, Davis, CA 95616",Clothing store,Davis,,https://vaultboardshop.com/,,https://vaultboardshop.com/products/gift-card,https://vaultboardshop.com/pages/contact,Gift Card,Contact,1,CA,95616,clothing_store
Shu Shu's LLC,"227 E St #3, Davis, CA 95616",Women's clothing store,Davis,,http://davisdowntown.com/,,https://davisdowntown.com/davis-downtown-gift-cards/,https://davisdowntown.com/contact/,Davis Downtown Gift Cards,Contact,1,CA,95616,clothing_store
Bubble Belly  Moms  Babies  Kids,"340 G St STE C, Davis, CA 95616",Boutique,Davis,"Small, colorful boutique carrying casual, stylish apparel & accessories for moms, babies & kids.",https://www.shopbubblebelly.com/,,https://www.shopbubblebelly.com/products/gift-card,https://www.shopbubblebelly.com/pages/contact-us,Gift Cards,WHOLESALE HAIR ACCESSORIES,1,CA,95616,clothing_store
ny2 Sportswear,"19953 Harrison Ave, Walnut, CA 91789",Sportswear store,Walnut,,http://ny2sportswear.com/,,http://www.ny2sportswear.com/giftcertificates.php,http://www.ny2sportswear.com/pages/Contact-Us.html,Gift Certificates,Contact Us,1,CA,91789,clothing_store
